placeId,address,category,phone,latitude,longitude,status,type,googleUrl,storeName,ratingText,stars,numberOfReviews,websites,coldCallProbabilityWeight
Jw2wItwv9DDkRimYGaxahR8s," Ghanta Ghar, 2697, Lala Jagan Nath Marg, near Punjabi Basti, opp. Dr. Chawla's Diabetes Care Clinic, Sita Saran Colony, Subzi Mandi, New Delhi, Delhi, 110007",Medical supply store, 091389 59023,28.6739775,77.2042852,Available,Delivery,https://www.google.com/maps/place/ZEELAB+Pharmacy+-+Ghanta+Ghar/data=!4m7!3m6!1s0x390cfd0bb7086cc3:0xcb47a1166b06668a!8m2!3d28.6739775!4d77.2042852!16s%2Fg%2F11qh94hz25!19sChIJw2wItwv9DDkRimYGaxahR8s?authuser=0&hl=en&rclk=1,ZEELAB Pharmacy - Ghanta Ghar,4.9 stars 135 Reviews,4.9,135,"[""https://zeelabpharmacy.com/""]",100.00%
J01WUMTcCDTkR2FFVP4tQy2g," Shop No 1, CSC, 7, Lawrence Rd, Keshav Puram, New Delhi, Delhi 110035",Pharmacy, 080 4101 8161,28.6917597,77.1577247,Available,In-store shopping,https://www.google.com/maps/place/Apollo+Pharmacy+Lawrence+Rd/data=!4m7!3m6!1s0x390d0237319455d3:0x68cb508b3f5551d8!8m2!3d28.6917597!4d77.1577247!16s%2Fg%2F12hkklpw8!19sChIJ01WUMTcCDTkR2FFVP4tQy2g?authuser=0&hl=en&rclk=1,Apollo Pharmacy Lawrence Rd,3.7 stars 14 Reviews,3.7,14,"[""https://www.apollopharmacy.in/?utm_source=gmb&utm_medium=organic&utm_campaign=sulekhapromanage-apollo-pharmacy""]",70.70%
Jk4Q0LIn9DDkRbFuUEZap_tg," D-2, Kamla Nagar, Delhi - 110007. India, Satyawati Marg, Block D,Kamla Nagar, Delhi, 110007",Pharmacy, 098111 34056,28.6826115,77.1997741,Available,Delivery,https://www.google.com/maps/place/Bharat+Chemist/data=!4m7!3m6!1s0x390cfd892c348493:0xd8fea99611945b6c!8m2!3d28.6826115!4d77.1997741!16s%2Fg%2F11g8pdzcs9!19sChIJk4Q0LIn9DDkRbFuUEZap_tg?authuser=0&hl=en&rclk=1,Bharat Chemist,3.2 stars 23 Reviews,3.2,23,"[""NA""]",77.74%
JkyxmNyP9DDkR8PThFwVTu9Q," 11439, Block 23, Shakti Nagar, Delhi, 110007",Pharmacy, 096676 57256,28.6811502,77.198067,Available,In-store shopping,https://www.google.com/maps/place/PharmEasy+Store+-+The+Chemist+Corner/data=!4m7!3m6!1s0x390cfd2337662c93:0xd4bb530517e1f4f0!8m2!3d28.6811502!4d77.198067!16s%2Fg%2F11tnbfc8_y!19sChIJkyxmNyP9DDkR8PThFwVTu9Q?authuser=0&hl=en&rclk=1,PharmEasy Store - The Chemist Corner,4.0 stars 2 Reviews,4,2,"[""https://pharmeasy.in/franchise-stores?utm_source=google&utm_medium=gmb&utm_campaign=franchise-stores""]",31.01%
J9ZMDtNL9DDkR9x8V5tB8saE," 2889, Main Market, Subzi Mandi, Delhi 110007",Homeopathic pharmacy, 081309 09435,28.6719551,77.2058018,Available,In-store shopping,https://www.google.com/maps/place/HomoeoWORLD+Homoeopathic+pharmacy/data=!4m7!3m6!1s0x390cfdd2b40393f5:0xa1b17cd0e6151ff7!8m2!3d28.6719551!4d77.2058018!16s%2Fg%2F11h249x6m1!19sChIJ9ZMDtNL9DDkR9x8V5tB8saE?authuser=0&hl=en&rclk=1,HomoeoWORLD Homoeopathic pharmacy,4.9 stars 96 Reviews,4.9,96,"[""NA""]",100.00%
Jz0w13wgCDTkRbQenS--_bpc," Shop No 05, Mall Rd, Outram Lines, GTB Nagar, New Delhi, Delhi, 110009",Pharmacy, 080 4101 8272,28.7037126,77.2059551,Available,In-store shopping,https://www.google.com/maps/place/Apollo+Pharmacy+Gtb+Nagar/data=!4m7!3m6!1s0x390d0208df354ccf:0x976ebfef4ba7076d!8m2!3d28.7037126!4d77.2059551!16s%2Fg%2F11cm0bx8t5!19sChIJz0w13wgCDTkRbQenS--_bpc?authuser=0&hl=en&rclk=1,Apollo Pharmacy Gtb Nagar,3.7 stars 18 Reviews,3.7,18,"[""https://www.apollopharmacy.in/?utm_source=gmb&utm_medium=organic&utm_campaign=sulekhapromanage-apollo-pharmacy""]",76.87%
Js_j3CY79DDkRABtl49g6YC4," Shop No 1 , Ground floor, Ajendra Market, Plot No 7259, near Shakti Mandir Marg, near Kamla Nagar, Prem Nagar, Shakti Nagar, Delhi, 110007",Homeopathic pharmacy,093122 92400,28.6806256,77.1989157,Available,In-store shopping,"https://www.google.com/maps/place/Swarnim+Homoeopathic+Pharmacy+%7C+Dr+Swarnim+Agrawal+%7C+Shakti+Nagar,+Delhi/data=!4m7!3m6!1s0x390cfd8e09f7f8b3:0x2e603ad8e3651b00!8m2!3d28.6806256!4d77.1989157!16s%2Fg%2F11sq51cx1w!19sChIJs_j3CY79DDkRABtl49g6YC4?authuser=0&hl=en&rclk=1","Swarnim Homoeopathic Pharmacy | Dr Swarnim Agrawal | Shakti Nagar, Delhi",5.0 stars 63 Reviews,5,63,"[""NA""]",100.00%
J87vGe30CDTkRknlCCsjL-_4," 152A East Moti Bagh Sarai Rohilla, 2, Old Rohtak Rd, East Moti Bagh, Sarai Rohilla, Delhi, 110007",Pharmacy, 098917 92021,28.6666583,77.1854688,Available,Delivery,https://www.google.com/maps/place/Daily+Care/data=!4m7!3m6!1s0x390d027d7bc6bbf3:0xfefbcbc80a427992!8m2!3d28.6666583!4d77.1854688!16s%2Fg%2F11bxfm1grm!19sChIJ87vGe30CDTkRknlCCsjL-_4?authuser=0&hl=en&rclk=1,Daily Care,4.8 stars 12 Reviews,4.8,12,"[""https://dailycare.in/""]",86.88%
J8aSObpgCDTkRrivbciJ0vHk," Deep Complex Central Market, No. 1/31 & 39, Wazirpur Village, Ashok Vihar, New Delhi, Delhi 110052",Pharmacy, 080 4101 8301,28.6929876,77.1730959,Available,In-store shopping,https://www.google.com/maps/place/Apollo+Pharmacy+Ashok+Vihar/data=!4m7!3m6!1s0x390d02986e8ea4f1:0x79bc742272db2bae!8m2!3d28.6929876!4d77.1730959!16s%2Fg%2F11hczzmr4v!19sChIJ8aSObpgCDTkRrivbciJ0vHk?authuser=0&hl=en&rclk=1,Apollo Pharmacy Ashok Vihar,3.2 stars 30 Reviews,3.2,30,"[""https://www.apollopharmacy.in/?utm_source=gmb&utm_medium=organic&utm_campaign=sulekhapromanage-apollo-pharmacy""]",77.54%
Jc0GrAJsDDTkR56Bhocxhbvs," No. A-204, Ground Floor, Block B, Shastri Nagar, New Delhi, Delhi, 110052",Pharmacy, 063510 98290,28.6756218,77.1805498,Available,Delivery,https://www.google.com/maps/place/davaindia+GENERIC+PHARMACY/data=!4m7!3m6!1s0x390d039b00ab4173:0xfb6e61cca161a0e7!8m2!3d28.6756218!4d77.1805498!16s%2Fg%2F11vqrqq8lt!19sChIJc0GrAJsDDTkR56Bhocxhbvs?authuser=0&hl=en&rclk=1,davaindia GENERIC PHARMACY,5.0 stars 1 Reviews,5,1,"[""https://blockb-shastrinagar.davaindia.com/""]",24.46%
Jwb6fMY_9DDkRsl4FjKEk--0," 87, Block A, Kamla Nagar, Delhi, 110007",Homeopathic pharmacy, 098102 77117,28.6813794,77.2005838,Available,In-store shopping,https://www.google.com/maps/place/Homoeo+Drug+Centre/data=!4m7!3m6!1s0x390cfd8f319fbec1:0xedfb24a18c055eb2!8m2!3d28.6813794!4d77.2005838!16s%2Fg%2F1tp1x601!19sChIJwb6fMY_9DDkRsl4FjKEk--0?authuser=0&hl=en&rclk=1,Homoeo Drug Centre,3.6 stars 17 Reviews,3.6,17,"[""NA""]",79.54%
Je0tGd-79DDkRMPH3r_OYxxk," 1995 outram, lane, Banda Bahadur Marg, near nulife hospital, Kingsway Camp, GTB Nagar, Delhi, 110009",Pharmacy,011 4513 2152,28.70042,77.2084378,Available,Delivery,https://www.google.com/maps/place/The+Homeopathic+Store/data=!4m7!3m6!1s0x390cfdee77464b7b:0x19c798f3aff7f130!8m2!3d28.70042!4d77.2084378!16s%2Fg%2F12hmhdvgj!19sChIJe0tGd-79DDkRMPH3r_OYxxk?authuser=0&hl=en&rclk=1,The Homeopathic Store,3.6 stars 59 Reviews,3.6,59,"[""NA""]",100.00%
J____P3kfDTkRMx3CZ3r908A," 2707, Main Bazar, Subzi Mandi, Clock Tower, Subzi Mandi, New Delhi, Delhi 110007",Pharmacy, 099115 49434,28.6736134,77.204487,Available,Delivery,https://www.google.com/maps/place/Raghav+Medical+Store/data=!4m7!3m6!1s0x390d1f793fffffff:0xc0d3fd7a67c21d33!8m2!3d28.6736134!4d77.204487!16s%2Fg%2F1tjdv8x8!19sChIJ____P3kfDTkRMx3CZ3r908A?authuser=0&hl=en&rclk=1,Raghav Medical Store,4.0 stars 12 Reviews,4,12,"[""NA""]",78.43%
JmUPq1O4CDTkRmAs8CmWTF7E," Shop No. 1, Property, 13/2, Munshi Ram Sethi Marg, Block 13, West Patel Nagar, Patel Nagar, New Delhi, Delhi, 110008",Pharmacy, 080 4101 8120,28.6503122,77.1658246,Available,In-store shopping,https://www.google.com/maps/place/Apollo+Pharmacy+New+Patel+Nagar/data=!4m7!3m6!1s0x390d02eed4ea4399:0xb11793650a3c0b98!8m2!3d28.6503122!4d77.1658246!16s%2Fg%2F11h_445fp3!19sChIJmUPq1O4CDTkRmAs8CmWTF7E?authuser=0&hl=en&rclk=1,Apollo Pharmacy New Patel Nagar,3.1 stars 29 Reviews,3.1,29,"[""https://www.apollopharmacy.in/?utm_source=gmb&utm_medium=organic&utm_campaign=sulekhapromanage-apollo-pharmacy""]",74.40%
